X_index,Y_index,X_um,Y_um
50,80,10.0,16.0
51,80,10.2,16.0
51,79,10.2,15.8
52,79,10.4,15.8
53,79,10.6,15.8
54,79,10.8,15.8
55,79,11.0,15.8
56,79,11.2,15.8
56,78,11.2,15.6
57,78,11.4,15.6
58,78,11.6,15.6
59,78,11.8,15.6
60,78,12.0,15.6
61,78,12.2,15.6
61,77,12.2,15.4
62,77,12.4,15.4
63,77,12.6,15.4
64,77,12.8,15.4
65,77,13.0,15.4
66,77,13.2,15.4
66,76,13.2,15.2
67,76,13.4,15.2
68,76,13.6,15.2
69,76,13.8,15.2
70,76,14.0,15.2
71,76,14.2,15.2
71,75,14.2,15.0
72,75,14.4,15.0
73,75,14.6,15.0
74,75,14.8,15.0
75,75,15.0,15.0
76,75,15.2,15.0
76,74,15.2,14.8
77,74,15.4,14.8
78,74,15.6,14.8
79,74,15.8,14.8
80,74,16.0,14.8
81,74,16.2,14.8
81,73,16.2,14.6
82,73,16.4,14.6
83,73,16.6,14.6
84,73,16.8,14.6
85,73,17.0,14.6
86,73,17.2,14.6
86,72,17.2,14.4
87,72,17.4,14.4
88,72,17.6,14.4
89,72,17.8,14.4
90,72,18.0,14.4
91,72,18.2,14.4
91,71,18.2,14.2
92,71,18.4,14.2
93,71,18.6,14.2
94,71,18.8,14.2
95,71,19.0,14.2
96,71,19.2,14.2
96,70,19.2,14.0
97,70,19.4,14.0
98,70,19.6,14.0
99,70,19.8,14.0
100,70,20.0,14.0
101,70,20.2,14.0
101,69,20.2,13.8
102,69,20.4,13.8
103,69,20.6,13.8
104,69,20.8,13.8
105,69,21.0,13.8
106,69,21.2,13.8
106,68,21.2,13.6
107,68,21.4,13.6
108,68,21.6,13.6
109,68,21.8,13.6
110,68,22.0,13.6
111,68,22.2,13.6
111,67,22.2,13.4
112,67,22.4,13.4
113,67,22.6,13.4
114,67,22.8,13.4
115,67,23.0,13.4
116,67,23.2,13.4
116,66,23.2,13.2
117,66,23.4,13.2
118,66,23.6,13.2
119,66,23.8,13.2
120,66,24.0,13.2
121,66,24.2,13.2
121,65,24.2,13.0
122,65,24.4,13.0
123,65,24.6,13.0
124,65,24.8,13.0
125,65,25.0,13.0
126,65,25.2,13.0
126,64,25.2,12.8
127,64,25.4,12.8
128,64,25.6,12.8
129,64,25.8,12.8
130,64,26.0,12.8
131,64,26.2,12.8
131,63,26.2,12.6
132,63,26.4,12.6
133,63,26.6,12.6
134,63,26.8,12.6
135,63,27.0,12.6
136,63,27.2,12.6
136,62,27.2,12.4
137,62,27.4,12.4
138,62,27.6,12.4
138,63,27.6,12.6
137,63,27.4,12.6
137,64,27.4,12.8
136,64,27.2,12.8
135,64,27.0,12.8
134,64,26.8,12.8
133,64,26.6,12.8
132,64,26.4,12.8
132,65,26.4,13.0
131,65,26.2,13.0
130,65,26.0,13.0
129,65,25.8,13.0
128,65,25.6,13.0
127,65,25.4,13.0
127,66,25.4,13.2
126,66,25.2,13.2
125,66,25.0,13.2
124,66,24.8,13.2
123,66,24.6,13.2
122,66,24.4,13.2
122,67,24.4,13.4
121,67,24.2,13.4
120,67,24.0,13.4
119,67,23.8,13.4
118,67,23.6,13.4
117,67,23.4,13.4
117,68,23.4,13.6
116,68,23.2,13.6
115,68,23.0,13.6
114,68,22.8,13.6
113,68,22.6,13.6
112,68,22.4,13.6
112,69,22.4,13.8
111,69,22.2,13.8
110,69,22.0,13.8
109,69,21.8,13.8
108,69,21.6,13.8
107,69,21.4,13.8
107,70,21.4,14.0
106,70,21.2,14.0
105,70,21.0,14.0
104,70,20.8,14.0
103,70,20.6,14.0
102,70,20.4,14.0
102,71,20.4,14.2
101,71,20.2,14.2
100,71,20.0,14.2
99,71,19.8,14.2
98,71,19.6,14.2
97,71,19.4,14.2
97,72,19.4,14.4
96,72,19.2,14.4
95,72,19.0,14.4
94,72,18.8,14.4
93,72,18.6,14.4
92,72,18.4,14.4
92,73,18.4,14.6
91,73,18.2,14.6
90,73,18.0,14.6
89,73,17.8,14.6
88,73,17.6,14.6
87,73,17.4,14.6
87,74,17.4,14.8
86,74,17.2,14.8
85,74,17.0,14.8
84,74,16.8,14.8
83,74,16.6,14.8
82,74,16.4,14.8
82,75,16.4,15.0
81,75,16.2,15.0
80,75,16.0,15.0
79,75,15.8,15.0
78,75,15.6,15.0
77,75,15.4,15.0
77,76,15.4,15.2
76,76,15.2,15.2
75,76,15.0,15.2
74,76,14.8,15.2
73,76,14.6,15.2
72,76,14.4,15.2
72,77,14.4,15.4
71,77,14.2,15.4
70,77,14.0,15.4
69,77,13.8,15.4
68,77,13.6,15.4
67,77,13.4,15.4
67,78,13.4,15.6
66,78,13.2,15.6
65,78,13.0,15.6
64,78,12.8,15.6
63,78,12.6,15.6
62,78,12.4,15.6
62,79,12.4,15.8
61,79,12.2,15.8
60,79,12.0,15.8
59,79,11.8,15.8
58,79,11.6,15.8
57,79,11.4,15.8
57,80,11.4,16.0
56,80,11.2,16.0
55,80,11.0,16.0
54,80,10.8,16.0
53,80,10.6,16.0
52,80,10.4,16.0
52,81,10.4,16.2
51,81,10.2,16.2
50,81,10.0,16.2
49,81,9.8,16.2
48,81,9.6,16.2
47,81,9.4,16.2
47,82,9.4,16.4
46,82,9.2,16.4
45,82,9.0,16.4
44,82,8.8,16.4
43,82,8.6,16.4
42,82,8.4,16.4
42,83,8.4,16.6
41,83,8.2,16.6
40,83,8.0,16.6
39,83,7.8,16.6
38,83,7.6,16.6
37,83,7.4,16.6
37,84,7.4,16.8
36,84,7.2,16.8
35,84,7.0,16.8
34,84,6.8,16.8
33,84,6.6,16.8
32,84,6.4,16.8
32,85,6.4,17.0
31,85,6.2,17.0
30,85,6.0,17.0
29,85,5.8,17.0
28,85,5.6,17.0
27,85,5.4,17.0
26,85,5.2,17.0
26,86,5.2,17.2
25,86,5.0,17.2
24,86,4.8,17.2
23,86,4.6,17.2
22,86,4.4,17.2
21,86,4.2,17.2
21,87,4.2,17.4
20,87,4.0,17.4
19,87,3.8,17.4
18,87,3.6,17.4
17,87,3.4,17.4
16,87,3.2,17.4
15,87,3.0,17.4
14,87,2.8,17.4
13,87,2.6,17.4
12,87,2.4,17.4
11,87,2.2,17.4
10,87,2.0,17.4
9,87,1.8,17.4
9,88,1.8,17.6
10,88,2.0,17.6
11,88,2.2,17.6
12,88,2.4,17.6
13,88,2.6,17.6
14,88,2.8,17.6
15,88,3.0,17.6
16,88,3.2,17.6
17,88,3.4,17.6
18,88,3.6,17.6
19,88,3.8,17.6
20,88,4.0,17.6
21,88,4.2,17.6
22,88,4.4,17.6
22,87,4.4,17.4
23,87,4.6,17.4
24,87,4.8,17.4
25,87,5.0,17.4
26,87,5.2,17.4
27,87,5.4,17.4
27,86,5.4,17.2
28,86,5.6,17.2
29,86,5.8,17.2
30,86,6.0,17.2
31,86,6.2,17.2
32,86,6.4,17.2
33,86,6.6,17.2
33,85,6.6,17.0
34,85,6.8,17.0
35,85,7.0,17.0
36,85,7.2,17.0
37,85,7.4,17.0
38,85,7.6,17.0
38,84,7.6,16.8
39,84,7.8,16.8
40,84,8.0,16.8
41,84,8.2,16.8
42,84,8.4,16.8
43,84,8.6,16.8
43,83,8.6,16.6
44,83,8.8,16.6
45,83,9.0,16.6
46,83,9.2,16.6
47,83,9.4,16.6
48,83,9.6,16.6
48,82,9.6,16.4
49,82,9.8,16.4
50,82,10.0,16.4
51,82,10.2,16.4
52,82,10.4,16.4
53,82,10.6,16.4
53,81,10.6,16.2
54,81,10.8,16.2
55,81,11.0,16.2
56,81,11.2,16.2
57,81,11.4,16.2
58,81,11.6,16.2
58,80,11.6,16.0
59,80,11.8,16.0
60,80,12.0,16.0
61,80,12.2,16.0
62,80,12.4,16.0
63,80,12.6,16.0
63,79,12.6,15.8
64,79,12.8,15.8
65,79,13.0,15.8
66,79,13.2,15.8
67,79,13.4,15.8
68,79,13.6,15.8
68,78,13.6,15.6
69,78,13.8,15.6
70,78,14.0,15.6
71,78,14.2,15.6
72,78,14.4,15.6
73,78,14.6,15.6
73,77,14.6,15.4
74,77,14.8,15.4
75,77,15.0,15.4
76,77,15.2,15.4
77,77,15.4,15.4
78,77,15.6,15.4
78,76,15.6,15.2
79,76,15.8,15.2
80,76,16.0,15.2
81,76,16.2,15.2
82,76,16.4,15.2
83,76,16.6,15.2
83,75,16.6,15.0
84,75,16.8,15.0
85,75,17.0,15.0
86,75,17.2,15.0
87,75,17.4,15.0
88,75,17.6,15.0
88,74,17.6,14.8
89,74,17.8,14.8
90,74,18.0,14.8
91,74,18.2,14.8
92,74,18.4,14.8
93,74,18.6,14.8
93,73,18.6,14.6
94,73,18.8,14.6
95,73,19.0,14.6
96,73,19.2,14.6
97,73,19.4,14.6
98,73,19.6,14.6
98,72,19.6,14.4
99,72,19.8,14.4
100,72,20.0,14.4
101,72,20.2,14.4
102,72,20.4,14.4
103,72,20.6,14.4
103,71,20.6,14.2
104,71,20.8,14.2
105,71,21.0,14.2
106,71,21.2,14.2
107,71,21.4,14.2
108,71,21.6,14.2
108,70,21.6,14.0
109,70,21.8,14.0
110,70,22.0,14.0
111,70,22.2,14.0
112,70,22.4,14.0
113,70,22.6,14.0
113,69,22.6,13.8
114,69,22.8,13.8
115,69,23.0,13.8
116,69,23.2,13.8
117,69,23.4,13.8
118,69,23.6,13.8
118,68,23.6,13.6
119,68,23.8,13.6
120,68,24.0,13.6
121,68,24.2,13.6
122,68,24.4,13.6
123,68,24.6,13.6
123,67,24.6,13.4
124,67,24.8,13.4
125,67,25.0,13.4
126,67,25.2,13.4
127,67,25.4,13.4
128,67,25.6,13.4
128,66,25.6,13.2
129,66,25.8,13.2
130,66,26.0,13.2
131,66,26.2,13.2
132,66,26.4,13.2
133,66,26.6,13.2
133,65,26.6,13.0
134,65,26.8,13.0
135,65,27.0,13.0
136,65,27.2,13.0
137,65,27.4,13.0
138,65,27.6,13.0
138,64,27.6,12.8
138,66,27.6,13.2
137,66,27.4,13.2
136,66,27.2,13.2
135,66,27.0,13.2
134,66,26.8,13.2
134,67,26.8,13.4
133,67,26.6,13.4
132,67,26.4,13.4
131,67,26.2,13.4
130,67,26.0,13.4
129,67,25.8,13.4
129,68,25.8,13.6
128,68,25.6,13.6
127,68,25.4,13.6
126,68,25.2,13.6
125,68,25.0,13.6
124,68,24.8,13.6
124,69,24.8,13.8
123,69,24.6,13.8
122,69,24.4,13.8
121,69,24.2,13.8
120,69,24.0,13.8
119,69,23.8,13.8
119,70,23.8,14.0
118,70,23.6,14.0
117,70,23.4,14.0
116,70,23.2,14.0
115,70,23.0,14.0
114,70,22.8,14.0
114,71,22.8,14.2
113,71,22.6,14.2
112,71,22.4,14.2
111,71,22.2,14.2
110,71,22.0,14.2
109,71,21.8,14.2
109,72,21.8,14.4
108,72,21.6,14.4
107,72,21.4,14.4
106,72,21.2,14.4
105,72,21.0,14.4
104,72,20.8,14.4
104,73,20.8,14.6
103,73,20.6,14.6
102,73,20.4,14.6
101,73,20.2,14.6
100,73,20.0,14.6
99,73,19.8,14.6
99,74,19.8,14.8
98,74,19.6,14.8
97,74,19.4,14.8
96,74,19.2,14.8
95,74,19.0,14.8
94,74,18.8,14.8
94,75,18.8,15.0
93,75,18.6,15.0
92,75,18.4,15.0
91,75,18.2,15.0
90,75,18.0,15.0
89,75,17.8,15.0
89,76,17.8,15.2
88,76,17.6,15.2
87,76,17.4,15.2
86,76,17.2,15.2
85,76,17.0,15.2
84,76,16.8,15.2
84,77,16.8,15.4
83,77,16.6,15.4
82,77,16.4,15.4
81,77,16.2,15.4
80,77,16.0,15.4
79,77,15.8,15.4
79,78,15.8,15.6
78,78,15.6,15.6
77,78,15.4,15.6
76,78,15.2,15.6
75,78,15.0,15.6
74,78,14.8,15.6
74,79,14.8,15.8
73,79,14.6,15.8
72,79,14.4,15.8
71,79,14.2,15.8
70,79,14.0,15.8
69,79,13.8,15.8
69,80,13.8,16.0
68,80,13.6,16.0
67,80,13.4,16.0
66,80,13.2,16.0
65,80,13.0,16.0
64,80,12.8,16.0
64,81,12.8,16.2
63,81,12.6,16.2
62,81,12.4,16.2
61,81,12.2,16.2
60,81,12.0,16.2
59,81,11.8,16.2
59,82,11.8,16.4
58,82,11.6,16.4
57,82,11.4,16.4
56,82,11.2,16.4
55,82,11.0,16.4
54,82,10.8,16.4
54,83,10.8,16.6
53,83,10.6,16.6
52,83,10.4,16.6
51,83,10.2,16.6
50,83,10.0,16.6
49,83,9.8,16.6
49,84,9.8,16.8
48,84,9.6,16.8
47,84,9.4,16.8
46,84,9.2,16.8
45,84,9.0,16.8
44,84,8.8,16.8
44,85,8.8,17.0
43,85,8.6,17.0
42,85,8.4,17.0
41,85,8.2,17.0
40,85,8.0,17.0
39,85,7.8,17.0
39,86,7.8,17.2
38,86,7.6,17.2
37,86,7.4,17.2
36,86,7.2,17.2
35,86,7.0,17.2
34,86,6.8,17.2
34,87,6.8,17.4
33,87,6.6,17.4
32,87,6.4,17.4
31,87,6.2,17.4
30,87,6.0,17.4
29,87,5.8,17.4
28,87,5.6,17.4
28,88,5.6,17.6
27,88,5.4,17.6
26,88,5.2,17.6
25,88,5.0,17.6
24,88,4.8,17.6
23,88,4.6,17.6
23,89,4.6,17.8
22,89,4.4,17.8
21,89,4.2,17.8
20,89,4.0,17.8
19,89,3.8,17.8
18,89,3.6,17.8
17,89,3.4,17.8
16,89,3.2,17.8
15,89,3.0,17.8
14,89,2.8,17.8
13,89,2.6,17.8
12,89,2.4,17.8
11,89,2.2,17.8
10,89,2.0,17.8
9,89,1.8,17.8
10,90,2.0,18.0
11,90,2.2,18.0
12,90,2.4,18.0
13,90,2.6,18.0
14,90,2.8,18.0
15,90,3.0,18.0
16,90,3.2,18.0
17,90,3.4,18.0
18,90,3.6,18.0
19,90,3.8,18.0
20,90,4.0,18.0
21,90,4.2,18.0
22,90,4.4,18.0
23,90,4.6,18.0
24,90,4.8,18.0
24,89,4.8,17.8
25,89,5.0,17.8
26,89,5.2,17.8
27,89,5.4,17.8
28,89,5.6,17.8
29,89,5.8,17.8
29,88,5.8,17.6
30,88,6.0,17.6
31,88,6.2,17.6
32,88,6.4,17.6
33,88,6.6,17.6
34,88,6.8,17.6
35,88,7.0,17.6
35,87,7.0,17.4
36,87,7.2,17.4
37,87,7.4,17.4
38,87,7.6,17.4
39,87,7.8,17.4
40,87,8.0,17.4
40,86,8.0,17.2
41,86,8.2,17.2
42,86,8.4,17.2
43,86,8.6,17.2
44,86,8.8,17.2
45,86,9.0,17.2
45,85,9.0,17.0
46,85,9.2,17.0
47,85,9.4,17.0
48,85,9.6,17.0
49,85,9.8,17.0
50,85,10.0,17.0
50,84,10.0,16.8
51,84,10.2,16.8
52,84,10.4,16.8
53,84,10.6,16.8
54,84,10.8,16.8
55,84,11.0,16.8
55,83,11.0,16.6
56,83,11.2,16.6
57,83,11.4,16.6
58,83,11.6,16.6
59,83,11.8,16.6
60,83,12.0,16.6
60,82,12.0,16.4
61,82,12.2,16.4
62,82,12.4,16.4
63,82,12.6,16.4
64,82,12.8,16.4
65,82,13.0,16.4
65,81,13.0,16.2
66,81,13.2,16.2
67,81,13.4,16.2
68,81,13.6,16.2
69,81,13.8,16.2
70,81,14.0,16.2
70,80,14.0,16.0
71,80,14.2,16.0
72,80,14.4,16.0
73,80,14.6,16.0
74,80,14.8,16.0
75,80,15.0,16.0
75,79,15.0,15.8
76,79,15.2,15.8
77,79,15.4,15.8
78,79,15.6,15.8
79,79,15.8,15.8
80,79,16.0,15.8
80,78,16.0,15.6
81,78,16.2,15.6
82,78,16.4,15.6
83,78,16.6,15.6
84,78,16.8,15.6
85,78,17.0,15.6
85,77,17.0,15.4
86,77,17.2,15.4
87,77,17.4,15.4
88,77,17.6,15.4
89,77,17.8,15.4
90,77,18.0,15.4
90,76,18.0,15.2
91,76,18.2,15.2
92,76,18.4,15.2
93,76,18.6,15.2
94,76,18.8,15.2
95,76,19.0,15.2
95,75,19.0,15.0
96,75,19.2,15.0
97,75,19.4,15.0
98,75,19.6,15.0
99,75,19.8,15.0
100,75,20.0,15.0
100,74,20.0,14.8
101,74,20.2,14.8
102,74,20.4,14.8
103,74,20.6,14.8
104,74,20.8,14.8
105,74,21.0,14.8
105,73,21.0,14.6
106,73,21.2,14.6
107,73,21.4,14.6
108,73,21.6,14.6
109,73,21.8,14.6
110,73,22.0,14.6
110,72,22.0,14.4
111,72,22.2,14.4
112,72,22.4,14.4
113,72,22.6,14.4
114,72,22.8,14.4
115,72,23.0,14.4
115,71,23.0,14.2
116,71,23.2,14.2
117,71,23.4,14.2
118,71,23.6,14.2
119,71,23.8,14.2
120,71,24.0,14.2
120,70,24.0,14.0
121,70,24.2,14.0
122,70,24.4,14.0
123,70,24.6,14.0
124,70,24.8,14.0
125,70,25.0,14.0
125,69,25.0,13.8
126,69,25.2,13.8
127,69,25.4,13.8
128,69,25.6,13.8
129,69,25.8,13.8
130,69,26.0,13.8
130,68,26.0,13.6
131,68,26.2,13.6
132,68,26.4,13.6
133,68,26.6,13.6
134,68,26.8,13.6
135,68,27.0,13.6
135,67,27.0,13.4
136,67,27.2,13.4
137,67,27.4,13.4
138,67,27.6,13.4
138,68,27.6,13.6
137,68,27.4,13.6
136,68,27.2,13.6
136,69,27.2,13.8
135,69,27.0,13.8
134,69,26.8,13.8
133,69,26.6,13.8
132,69,26.4,13.8
131,69,26.2,13.8
131,70,26.2,14.0
130,70,26.0,14.0
129,70,25.8,14.0
128,70,25.6,14.0
127,70,25.4,14.0
126,70,25.2,14.0
126,71,25.2,14.2
125,71,25.0,14.2
124,71,24.8,14.2
123,71,24.6,14.2
122,71,24.4,14.2
121,71,24.2,14.2
121,72,24.2,14.4
120,72,24.0,14.4
119,72,23.8,14.4
118,72,23.6,14.4
117,72,23.4,14.4
116,72,23.2,14.4
116,73,23.2,14.6
115,73,23.0,14.6
114,73,22.8,14.6
113,73,22.6,14.6
112,73,22.4,14.6
111,73,22.2,14.6
111,74,22.2,14.8
110,74,22.0,14.8
109,74,21.8,14.8
108,74,21.6,14.8
107,74,21.4,14.8
106,74,21.2,14.8
106,75,21.2,15.0
105,75,21.0,15.0
104,75,20.8,15.0
103,75,20.6,15.0
102,75,20.4,15.0
101,75,20.2,15.0
101,76,20.2,15.2
100,76,20.0,15.2
99,76,19.8,15.2
98,76,19.6,15.2
97,76,19.4,15.2
96,76,19.2,15.2
96,77,19.2,15.4
95,77,19.0,15.4
94,77,18.8,15.4
93,77,18.6,15.4
92,77,18.4,15.4
91,77,18.2,15.4
91,78,18.2,15.6
90,78,18.0,15.6
89,78,17.8,15.6
88,78,17.6,15.6
87,78,17.4,15.6
86,78,17.2,15.6
86,79,17.2,15.8
85,79,17.0,15.8
84,79,16.8,15.8
83,79,16.6,15.8
82,79,16.4,15.8
81,79,16.2,15.8
81,80,16.2,16.0
80,80,16.0,16.0
79,80,15.8,16.0
78,80,15.6,16.0
77,80,15.4,16.0
76,80,15.2,16.0
76,81,15.2,16.2
75,81,15.0,16.2
74,81,14.8,16.2
73,81,14.6,16.2
72,81,14.4,16.2
71,81,14.2,16.2
71,82,14.2,16.4
70,82,14.0,16.4
69,82,13.8,16.4
68,82,13.6,16.4
67,82,13.4,16.4
66,82,13.2,16.4
66,83,13.2,16.6
65,83,13.0,16.6
64,83,12.8,16.6
63,83,12.6,16.6
62,83,12.4,16.6
61,83,12.2,16.6
61,84,12.2,16.8
60,84,12.0,16.8
59,84,11.8,16.8
58,84,11.6,16.8
57,84,11.4,16.8
56,84,11.2,16.8
56,85,11.2,17.0
55,85,11.0,17.0
54,85,10.8,17.0
53,85,10.6,17.0
52,85,10.4,17.0
51,85,10.2,17.0
51,86,10.2,17.2
50,86,10.0,17.2
49,86,9.8,17.2
48,86,9.6,17.2
47,86,9.4,17.2
46,86,9.2,17.2
46,87,9.2,17.4
45,87,9.0,17.4
44,87,8.8,17.4
43,87,8.6,17.4
42,87,8.4,17.4
41,87,8.2,17.4
41,88,8.2,17.6
40,88,8.0,17.6
39,88,7.8,17.6
38,88,7.6,17.6
37,88,7.4,17.6
36,88,7.2,17.6
36,89,7.2,17.8
35,89,7.0,17.8
34,89,6.8,17.8
33,89,6.6,17.8
32,89,6.4,17.8
31,89,6.2,17.8
30,89,6.0,17.8
30,90,6.0,18.0
29,90,5.8,18.0
28,90,5.6,18.0
27,90,5.4,18.0
26,90,5.2,18.0
25,90,5.0,18.0
25,91,5.0,18.2
24,91,4.8,18.2
23,91,4.6,18.2
22,91,4.4,18.2
21,91,4.2,18.2
20,91,4.0,18.2
19,91,3.8,18.2
18,91,3.6,18.2
17,91,3.4,18.2
16,91,3.2,18.2
15,91,3.0,18.2
14,91,2.8,18.2
13,91,2.6,18.2
12,91,2.4,18.2
11,91,2.2,18.2
10,91,2.0,18.2
10,92,2.0,18.4
11,92,2.2,18.4
12,92,2.4,18.4
13,92,2.6,18.4
14,92,2.8,18.4
15,92,3.0,18.4
16,92,3.2,18.4
17,92,3.4,18.4
18,92,3.6,18.4
19,92,3.8,18.4
20,92,4.0,18.4
21,92,4.2,18.4
22,92,4.4,18.4
23,92,4.6,18.4
24,92,4.8,18.4
25,92,5.0,18.4
26,92,5.2,18.4
26,91,5.2,18.2
27,91,5.4,18.2
28,91,5.6,18.2
29,91,5.8,18.2
30,91,6.0,18.2
31,91,6.2,18.2
31,90,6.2,18.0
32,90,6.4,18.0
33,90,6.6,18.0
34,90,6.8,18.0
35,90,7.0,18.0
36,90,7.2,18.0
37,90,7.4,18.0
37,89,7.4,17.8
38,89,7.6,17.8
39,89,7.8,17.8
40,89,8.0,17.8
41,89,8.2,17.8
42,89,8.4,17.8
42,88,8.4,17.6
43,88,8.6,17.6
44,88,8.8,17.6
45,88,9.0,17.6
46,88,9.2,17.6
47,88,9.4,17.6
47,87,9.4,17.4
48,87,9.6,17.4
49,87,9.8,17.4
50,87,10.0,17.4
51,87,10.2,17.4
52,87,10.4,17.4
52,86,10.4,17.2
53,86,10.6,17.2
54,86,10.8,17.2
55,86,11.0,17.2
56,86,11.2,17.2
57,86,11.4,17.2
57,85,11.4,17.0
58,85,11.6,17.0
59,85,11.8,17.0
60,85,12.0,17.0
61,85,12.2,17.0
62,85,12.4,17.0
62,84,12.4,16.8
63,84,12.6,16.8
64,84,12.8,16.8
65,84,13.0,16.8
66,84,13.2,16.8
67,84,13.4,16.8
67,83,13.4,16.6
68,83,13.6,16.6
69,83,13.8,16.6
70,83,14.0,16.6
71,83,14.2,16.6
72,83,14.4,16.6
72,82,14.4,16.4
73,82,14.6,16.4
74,82,14.8,16.4
75,82,15.0,16.4
76,82,15.2,16.4
77,82,15.4,16.4
77,81,15.4,16.2
78,81,15.6,16.2
79,81,15.8,16.2
80,81,16.0,16.2
81,81,16.2,16.2
82,81,16.4,16.2
82,80,16.4,16.0
83,80,16.6,16.0
84,80,16.8,16.0
85,80,17.0,16.0
86,80,17.2,16.0
87,80,17.4,16.0
87,79,17.4,15.8
88,79,17.6,15.8
89,79,17.8,15.8
90,79,18.0,15.8
91,79,18.2,15.8
92,79,18.4,15.8
92,78,18.4,15.6
93,78,18.6,15.6
94,78,18.8,15.6
95,78,19.0,15.6
96,78,19.2,15.6
97,78,19.4,15.6
97,77,19.4,15.4
98,77,19.6,15.4
99,77,19.8,15.4
100,77,20.0,15.4
101,77,20.2,15.4
102,77,20.4,15.4
102,76,20.4,15.2
103,76,20.6,15.2
104,76,20.8,15.2
105,76,21.0,15.2
106,76,21.2,15.2
107,76,21.4,15.2
107,75,21.4,15.0
108,75,21.6,15.0
109,75,21.8,15.0
110,75,22.0,15.0
111,75,22.2,15.0
112,75,22.4,15.0
112,74,22.4,14.8
113,74,22.6,14.8
114,74,22.8,14.8
115,74,23.0,14.8
116,74,23.2,14.8
117,74,23.4,14.8
117,73,23.4,14.6
118,73,23.6,14.6
119,73,23.8,14.6
120,73,24.0,14.6
121,73,24.2,14.6
122,73,24.4,14.6
122,72,24.4,14.4
123,72,24.6,14.4
124,72,24.8,14.4
125,72,25.0,14.4
126,72,25.2,14.4
127,72,25.4,14.4
127,71,25.4,14.2
128,71,25.6,14.2
129,71,25.8,14.2
130,71,26.0,14.2
131,71,26.2,14.2
132,71,26.4,14.2
132,70,26.4,14.0
133,70,26.6,14.0
134,70,26.8,14.0
135,70,27.0,14.0
136,70,27.2,14.0
137,70,27.4,14.0
137,69,27.4,13.8
138,69,27.6,13.8
138,70,27.6,14.0
138,71,27.6,14.2
137,71,27.4,14.2
136,71,27.2,14.2
135,71,27.0,14.2
134,71,26.8,14.2
133,71,26.6,14.2
133,72,26.6,14.4
132,72,26.4,14.4
131,72,26.2,14.4
130,72,26.0,14.4
129,72,25.8,14.4
128,72,25.6,14.4
128,73,25.6,14.6
127,73,25.4,14.6
126,73,25.2,14.6
125,73,25.0,14.6
124,73,24.8,14.6
123,73,24.6,14.6
123,74,24.6,14.8
122,74,24.4,14.8
121,74,24.2,14.8
120,74,24.0,14.8
119,74,23.8,14.8
118,74,23.6,14.8
118,75,23.6,15.0
117,75,23.4,15.0
116,75,23.2,15.0
115,75,23.0,15.0
114,75,22.8,15.0
113,75,22.6,15.0
113,76,22.6,15.2
112,76,22.4,15.2
111,76,22.2,15.2
110,76,22.0,15.2
109,76,21.8,15.2
108,76,21.6,15.2
108,77,21.6,15.4
107,77,21.4,15.4
106,77,21.2,15.4
105,77,21.0,15.4
104,77,20.8,15.4
103,77,20.6,15.4
103,78,20.6,15.6
102,78,20.4,15.6
101,78,20.2,15.6
100,78,20.0,15.6
99,78,19.8,15.6
98,78,19.6,15.6
98,79,19.6,15.8
97,79,19.4,15.8
96,79,19.2,15.8
95,79,19.0,15.8
94,79,18.8,15.8
93,79,18.6,15.8
93,80,18.6,16.0
92,80,18.4,16.0
91,80,18.2,16.0
90,80,18.0,16.0
89,80,17.8,16.0
88,80,17.6,16.0
88,81,17.6,16.2
87,81,17.4,16.2
86,81,17.2,16.2
85,81,17.0,16.2
84,81,16.8,16.2
83,81,16.6,16.2
83,82,16.6,16.4
82,82,16.4,16.4
81,82,16.2,16.4
80,82,16.0,16.4
79,82,15.8,16.4
78,82,15.6,16.4
78,83,15.6,16.6
77,83,15.4,16.6
76,83,15.2,16.6
75,83,15.0,16.6
74,83,14.8,16.6
73,83,14.6,16.6
73,84,14.6,16.8
72,84,14.4,16.8
71,84,14.2,16.8
70,84,14.0,16.8
69,84,13.8,16.8
68,84,13.6,16.8
68,85,13.6,17.0
67,85,13.4,17.0
66,85,13.2,17.0
65,85,13.0,17.0
64,85,12.8,17.0
63,85,12.6,17.0
63,86,12.6,17.2
62,86,12.4,17.2
61,86,12.2,17.2
60,86,12.0,17.2
59,86,11.8,17.2
58,86,11.6,17.2
58,87,11.6,17.4
57,87,11.4,17.4
56,87,11.2,17.4
55,87,11.0,17.4
54,87,10.8,17.4
53,87,10.6,17.4
53,88,10.6,17.6
52,88,10.4,17.6
51,88,10.2,17.6
50,88,10.0,17.6
49,88,9.8,17.6
48,88,9.6,17.6
48,89,9.6,17.8
47,89,9.4,17.8
46,89,9.2,17.8
45,89,9.0,17.8
44,89,8.8,17.8
43,89,8.6,17.8
43,90,8.6,18.0
42,90,8.4,18.0
41,90,8.2,18.0
40,90,8.0,18.0
39,90,7.8,18.0
38,90,7.6,18.0
38,91,7.6,18.2
37,91,7.4,18.2
36,91,7.2,18.2
35,91,7.0,18.2
34,91,6.8,18.2
33,91,6.6,18.2
32,91,6.4,18.2
32,92,6.4,18.4
31,92,6.2,18.4
30,92,6.0,18.4
29,92,5.8,18.4
28,92,5.6,18.4
27,92,5.4,18.4
27,93,5.4,18.6
26,93,5.2,18.6
25,93,5.0,18.6
24,93,4.8,18.6
23,93,4.6,18.6
22,93,4.4,18.6
21,93,4.2,18.6
